12493	17843	0
65	46592	1
17920	32262	0
31088	43975	0
25416	40053	0
7036	34687	0
5177	39152	0
18854	23794	0
8077	11712	0
8493	33298	0
4141	19613	0
36198	40713	0
18633	37328	0
36703	45958	1
20641	26041	0
2383	43136	0
572	27504	0
9086	36026	0
7910	35849	0
2900	18874	0
7055	9610	0
6334	28959	0
30142	43326	0
2169	36762	1
3696	46180	0
16335	46089	0
9119	45958	0
31831	36997	0
20221	35330	0
25479	32750	0
3792	17729	0
13807	25005	1
14676	25104	0
26831	38661	0
21692	33389	0
22123	39945	0
13653	42070	0
22016	46910	0
5538	34377	0
20640	26431	0
1618	30286	0
35807	36765	0
16147	36635	0
41	38278	1
24504	33758	0
6068	25827	0
15892	33571	0
12568	15721	0
19937	33389	0
38530	43044	1
36929	41886	0
3665	47263	0
594	38439	0
41735	41807	0
38884	43235	0
9904	16315	0
27272	35569	0
2537	6038	0
1449	37924	0
8696	33197	0
32714	38548	0
16702	20677	0
2548	35478	0
23677	34000	0
82	35688	0
13711	21001	0
11449	38598	0
33829	33859	0
5731	9474	0
28591	40577	1
35776	38804	1
24531	40029	0
22549	26272	0
9012	22715	0
4609	42411	0
8508	44127	0
22303	28691	0
19114	23884	0
13590	31533	0
38118	39213	0
18178	30463	1
6895	36294	0
18601	37837	0
21806	37160	0
11103	22209	0
7755	35371	1
4915	27869	0
29385	31477	0
20002	30503	0
29819	44458	1
23974	34663	0
30503	39319	0
15389	20866	0
27522	32884	0
8865	16030	1
18811	35744	1
35784	39973	0
3533	47164	0
10154	46638	0
26735	35277	0
65	13007	1
21725	24303	0
308	47333	1
13675	33300	0
12912	35268	0
14182	41757	0
24866	32868	0
2380	4636	0
1429	21656	0
16053	22746	0
1402	25971	0
8732	41270	1
33246	35944	0
14554	45484	0
25832	45234	0
14819	32569	0
28769	35399	0
4345	42515	0
19815	20670	0
1487	30155	0
33100	47381	1
184	24640	0
14580	42671	1
19914	42793	0
1328	22992	1
6025	46592	0
38414	38854	0
1712	20477	0
17254	27333	0
309	30434	0
13710	46740	0
19734	36609	0
28761	40345	0
17544	34925	0
21743	28829	0
9722	38956	0
18545	42074	1
24860	47441	0
17342	18206	1
22518	26351	0
19349	20518	0
1371	37731	1
5445	34483	0
30007	45834	1
12493	34925	0
37537	39605	0
2341	6470	0
3570	10947	0
34910	36596	1
35959	43782	0
33815	42835	0
24347	29027	0
7975	24745	0
18984	29436	0
5200	38910	0
25604	32924	0
25673	38445	0
29436	41044	0
28584	28643	0
24006	27119	0
22719	47127	0
18958	38851	0
14580	31480	1
637	11550	0
6272	35763	0
13372	19146	0
3070	39705	1
13037	32044	0
15187	22056	0
177	40713	0
23867	37568	0
36585	43853	1
25279	43418	0
9269	17771	0
2863	4918	0
26433	35880	1
25490	40390	0
27004	36310	0
16902	31812	1
4674	11536	0
41637	47123	0
23878	34450	1
27671	29709	0
5556	28394	0
43418	47014	1
8562	21811	0
21036	27881	0
21393	22151	0
3455	6659	0
21429	40978	0
131	14676	0
39429	44996	0
28423	46526	1
44475	46957	0
7113	30943	0
6802	37197	0
9608	21184	0
13318	20797	0
28234	42672	0
34739	38541	0
33331	41862	0
40413	44780	0
4324	9710	0
17371	45053	0
13174	15806	1
27999	40192	0
1575	10967	0
18585	34913	1
39462	43219	0
33511	36624	0
7525	47223	0
24096	45175	0
1665	36135	0
5866	15446	0
25959	31004	0
349	4112	0
36521	36818	1
32555	41855	1
1422	13444	0
13805	37415	0
3510	19414	0
8436	33360	0
14755	26656	0
6541	44024	0
22986	34117	0
1475	1889	0
6417	35323	1
29027	34286	1
9048	34092	0
2777	24182	0
16988	31812	0
12288	31428	0
33571	45349	0
29105	39487	0
21751	30286	0
11833	24297	0
2641	46448	0
449	39957	0
8862	34971	1
5148	24987	0
21978	44911	0
2315	34884	0
4915	33476	1
3751	47333	1
10291	37601	0
30155	31338	0
4124	9682	0
518	3763	0
6135	33018	0
20339	20823	0
12245	30275	0
19557	24109	0
39599	43118	0
18218	28925	0
35311	38709	1
9610	24792	0
15749	34313	0
29462	44412	0
1317	20270	0
3305	4578	0
38348	46592	0
21591	35419	0
19978	46448	0
1027	13315	0
26982	31522	1
5916	34632	0
3221	7152	0
24396	36859	0
9904	24837	0
28337	44843	0
33035	47707	0
22855	46083	0
41028	44226	0
25283	39118	0
18266	36762	1
18217	33035	0
14836	38445	0
9920	18734	0
5805	38824	0
33051	41062	0
36587	37935	0
23838	41412	0
6210	7975	0
10511	20154	0
3197	12566	0
6073	29969	0
12912	26454	0
36404	39747	0
9485	39601	0
1089	5051	0
6466	37096	0
11919	26747	0
3533	11621	0
345	2470	0
13526	43578	0
15146	15557	0
1007	45841	0
1787	18133	0
6541	13283	0
36651	46058	0
4513	45694	0
33876	39134	0
14656	30665	0
2273	23884	0
4112	23563	0
14834	20935	0
34106	38413	0
13907	26659	1
43980	45764	0
12777	15240	0
24736	36417	1
2198	8928	0
30041	38605	0
38812	46589	0
24799	38603	0
7966	35237	0
35599	35626	0
20970	29378	0
23065	47349	0
27762	47002	0
8650	13154	0
18958	23181	1
8465	47746	0
3363	10360	0
8464	10962	0
8109	47224	0
308	34909	0
18874	39231	1
10456	47745	0
33488	35597	0
24452	35312	0
6992	20416	0
2158	16646	0
23794	30599	0
32236	33101	0
44412	46997	0
770	6402	0
7422	13046	0
12493	19369	0
65	25349	1
24000	39605	1
9028	36563	0
3877	29053	0
1864	23769	0
35929	46968	0
5796	13657	0
440	22580	0
6524	9374	0
28128	29636	0
15790	28643	0
15110	25653	0
2993	45808	0
2411	26299	0
8697	25072	0
9995	27515	0
24646	35556	0
22573	24636	0
18958	24978	1
7643	19830	1
6547	40162	0
31772	32262	0
13309	37731	1
2273	21420	0
17373	27142	0
1422	32264	0
13495	26110	0
13894	39141	0
1558	20797	0
177	30732	0
65	10126	1
6236	44226	0
3317	34087	0
2537	14771	0
13958	26827	0
11016	24096	0
20800	32205	0
65	3063	1
41331	43072	1
167	4314	0
43145	44416	0
18615	45735	0
14555	18890	0
2853	8141	0
8865	21421	0
37751	39186	0
27098	38234	0
8112	43484	0
4214	11569	0
3317	14627	0
6480	25313	0
16772	19141	0
28783	28819	0
7899	22780	0
22715	31400	0
1580	23480	0
75	24736	1
8538	28556	0
35961	42573	0
34371	36762	1
20423	23652	0
40935	41393	0
22913	29991	0
37677	38651	0
26090	34216	0
36587	44783	0
3077	46305	0
1735	37841	0
6928	26660	0
19592	37054	0
31860	36929	0
21743	35052	0
5527	20155	0
9626	20566	0
17716	35379	0
9728	21471	0
17328	21013	0
23655	34632	0
5560	44467	0
21272	44458	1
1439	32205	0
27408	43243	0
1402	30599	0
9485	38999	0
12239	28863	0
9418	35744	1
528	12648	0
2829	21374	0
24033	40891	0
37521	45162	0
1545	24461	0
13839	30446	0
25971	41717	0
15184	18832	0
22122	27951	0
36797	37478	0
36281	39469	0
3282	4513	0
27719	43788	0
39197	46644	0
1656	39959	0
34835	44774	0
33750	42994	1
25490	26605	0
36587	36832	0
22494	41330	0
18711	29409	0
18104	31709	0
13119	40192	0
26128	33503	0
14904	30142	0
30056	46050	1
13959	47560	0
23574	32180	1
11133	13893	0
24649	38637	0
11016	40242	0
14916	36352	0
22570	30825	0
32368	40037	0
18709	36135	0
9682	22120	0
50	25990	0
34803	43767	0
3712	8904	0
17962	23446	0
31639	36080	0
7302	35744	1
23131	40136	0
6284	16395	0
33938	34632	0
24199	31479	0
15168	21963	0
20749	44224	0
2222	7703	0
21155	22880	0
23086	35990	1
5661	12721	1
8017	46350	1
6791	30684	0
3828	29263	0
22058	32430	0
7108	25872	1
467	18235	0
30811	44222	0
9418	15961	0
57	11220	0
220	39640	0
17373	29134	0
4238	31524	0
25400	27004	0
11573	38637	0
13494	43776	0
3400	35295	0
4314	24243	0
32511	43237	0
27553	45329	0
8437	18262	1
8109	34866	0
2372	24063	0
3020	20416	0
21155	37507	0
22505	30588	0
4099	47357	0
1952	9474	0
10027	41506	0
13412	24850	1
36041	44677	0
26951	34473	0
35052	37731	1
13673	35181	0
8464	23586	0
14825	28760	0
16651	18235	0
13412	13807	0
19844	43767	0
24978	36818	1
1580	33938	1
29595	32663	0
518	34402	0
9355	22120	0
5085	12957	0
28740	34063	0
15027	42352	1
31904	37912	0
22642	30915	0
12387	36001	0
8548	16498	0
16681	44134	0
7221	35181	0
5177	23937	0
9483	9761	0
20682	33395	0
248	44492	0
18832	19815	0
32	21692	0
28013	38439	0
21560	34910	1
9051	25455	0
12518	29564	0
14771	33321	0
22764	26213	0
65	23015	1
24419	26306	0
2163	46980	0
14007	16836	1
19664	27557	0
4838	17464	0
15538	31471	0
18784	24736	1
4124	15613	0
11053	37009	1
2258	40609	0
9700	31999	1
16207	40442	0
507	4674	0
10109	31248	0
36790	39110	0
3116	41270	1
6990	8844	0
7770	27836	1
34913	43367	1
29356	37731	1
4665	26161	0
30980	46638	0
14047	43484	0
7078	39602	0
7293	32832	0
14089	47411	0
36767	39268	0
9197	24409	0
26194	26659	0
27955	42118	0
16147	27458	0
28659	35371	0
9704	18705	0
1002	22251	0
932	7188	0
44485	44597	0
29354	40900	0
37470	45234	0
21963	34792	0
7302	46796	0
24903	33925	0
12810	30915	0
32421	33213	0
40438	45556	0
8228	22152	0
19260	37568	0
12994	38067	0
19015	24423	0
13412	14836	0
20874	38661	0
26582	27058	0
2520	37244	1
25373	43790	0
17387	41008	0
14825	35099	1
3828	24987	0
13354	37521	0
27058	29755	0
21512	28959	0
26256	36139	0
34955	41104	0
9913	24486	0
21199	37501	0
25432	29263	0
17455	37912	0
6483	25938	0
22122	24452	0
23015	33370	0
6521	38569	0
16065	27518	0
8012	15254	0
33499	42508	0
9515	15617	0
33395	36399	0
25071	35575	0
17031	25125	1
12676	24625	0
34117	37700	0
4220	26567	0
13077	17534	0
3190	46654	0
4192	45581	0
38695	44793	0
17901	41807	0
25296	37837	0
23671	47411	0
30187	42689	0
22439	30720	0
3464	27680	0
3208	42672	0
40637	44079	0
10949	28334	0
26301	37573	0
18267	33925	0
10347	37333	0
21631	37929	0
40925	41717	0
18217	42120	0
8234	15305	0
9059	45374	0
23149	40009	0
31847	37244	1
3596	28504	0
23131	41092	0
14449	22403	0
65	2461	1
2317	27050	0
18958	36080	1
15183	19146	0
5428	16988	0
15892	30285	0
18154	45134	0
11712	38223	0
13369	33352	0
11414	14834	0
7429	44470	0
23293	24853	1
3567	10351	0
29298	38754	0
1409	23879	0
13893	23980	0
3291	7251	0
5754	11405	0
4238	22016	0
4027	5493	0
16886	24945	0
19978	26356	0
28211	34716	0
38724	41005	0
4951	39276	0
19552	46336	0
9682	42411	0
15183	29235	0
28868	35181	0
23013	39548	0
4999	35353	0
18705	24876	0
2991	33914	0
4450	23653	0
24646	40597	0
22431	39279	0
44262	44324	0
3275	40071	0
4930	6541	0
18133	43308	0
18901	33533	0
18832	30588	0
15146	18395	0
9560	43153	0
1328	12497	1
28361	30522	0
15982	36538	0
9764	26947	0
21811	22880	0
3510	17844	0
2195	24646	0
27856	41598	0
34872	44728	0
1425	27451	0
29436	46711	0
21043	42077	0
8580	26540	0
15394	22155	0
10547	29235	0
23006	31148	0
15212	23375	0
1916	22161	0
9722	13929	1
14836	34739	0
20051	39027	0
12719	26605	0
11785	37573	0
18753	44793	0
14271	25217	0
24495	36321	0
6923	14028	0
616	26870	0
2125	2829	0
15660	19830	1
7368	46616	0
10143	39292	0
36762	45312	1
6471	30212	0
24381	35192	0
18405	34906	0
15153	46397	0
34527	41464	0
3291	23907	0
8286	27011	1
30357	39493	0
18639	23817	0
23131	25313	0
18599	23589	0
20423	37749	0
10188	11706	1
26612	39451	0
10433	22764	0
11414	25662	0
22918	30278	0
18430	21790	0
33503	38747	0
22155	34402	0
5439	39361	0
11539	43294	0
8818	36823	1
3866	11836	0
43815	44108	0
11836	47487	0
270	6505	1
29053	37340	0
5189	25217	0
18958	36417	1
9993	17963	0
2470	3026	0
35379	36430	1
25878	35277	0
15606	30614	1
6417	12676	1
34957	38118	0
37857	40430	0
2008	30665	0
2824	39632	0
14073	22642	1
14879	43308	0
3282	44522	0
11956	29183	0
3751	8622	0
11423	20832	0
10939	25373	0
1712	4353	0
18466	25881	1
11864	38695	0
17857	45637	0
5848	29851	0
3733	6274	0
26454	46232	0
16207	26352	0
9920	21300	0
23821	30681	1
1146	25357	1
7975	31141	0
9500	20970	0
18545	25827	0
6068	44162	0
25846	40266	0
1051	37751	0
7343	35117	0
4792	36705	0
30256	45612	0
34679	38956	0
27050	44392	0
38854	43169	0
25841	43842	0
20491	23355	0
12974	35587	0
2211	20918	0
23473	23927	1
2167	28925	0
2418	21890	0
65	17723	1
22216	45312	0
2461	18235	0
31723	33273	0
23839	39308	0
7162	45329	0
20536	24952	0
9259	46079	0
5837	31253	0
11149	37504	0
30608	39027	0
20232	46253	0
20097	34318	0
6575	16656	0
11924	34417	0
5298	30829	0
34473	46893	0
21893	34835	0
22309	40486	0
28727	40438	0
3441	36808	0
20221	32555	0
13380	21891	0
6734	8348	1
2082	22537	0
7880	22047	0
9819	33295	0
12485	46711	0
10117	36519	0
27496	46456	0
19982	31347	0
6578	37630	0
4279	35363	0
29769	46632	0
34171	40391	0
9995	21725	0
2317	29374	0
30720	34803	0
19579	39601	0
27263	40551	0
34535	37773	0
30715	46246	0
23707	29878	0
8907	45005	0
35248	43054	0
4418	46796	0
27133	33430	0
25490	38326	0
4756	16727	0
2992	15506	0
12861	31717	0
6990	41735	1
7926	10914	0
6473	39769	0
15774	16681	0
16518	44520	0
21413	44700	0
131	27440	1
30037	38530	1
20803	25875	0
22682	46475	0
16084	18958	1
31014	44226	0
9303	34533	0
20994	22719	0
11539	12994	0
1223	12357	1
17373	20383	0
19260	45462	0
1050	38222	0
4379	9090	0
3680	6575	0
29204	31165	0
14050	38118	0
22666	46654	0
7422	7926	0
41883	44601	0
65	37959	1
6471	28345	1
14007	17064	1
39213	44583	1
21790	26221	0
6823	28643	0
14303	27145	0
20256	27098	0
9281	19498	0
12142	43169	0
6505	7643	1
6302	11380	0
23995	38067	0
37731	46341	1
15999	31745	0
4192	33066	0
1429	5382	0
20588	33389	0
2595	26659	1
6769	36404	0
2488	18245	0
27649	34328	0
23650	45312	0
5541	24661	0
1132	24042	0
1800	40162	0
30753	42393	0
16297	24056	1
5135	24805	0
29266	43120	0
26744	40891	0
20641	23993	0
22694	40116	0
10346	38530	0
2230	42463	0
4966	7300	0
6052	30366	0
5022	35181	0
6825	39487	0
33859	40553	0
6252	10521	0
11750	46782	0
14892	38850	0
45694	46711	0
5214	11220	0
14825	33004	1
10875	33339	0
26659	36586	1
4636	29488	0
3228	15218	0
23966	28691	0
17946	46968	0
11766	35744	1
32242	38123	0
33701	42790	0
20248	26717	0
7519	37611	0
10660	22913	0
21194	26561	0
28336	31904	0
3806	20022	0
13637	39086	0
27880	33018	0
5276	37040	0
34906	47247	0
22370	33571	1
6439	36406	0
2691	45738	0
3696	20536	0
30490	44463	0
19442	34919	0
15240	37695	0
23496	30366	0
8510	37822	1
35371	43227	0
13050	19587	0
10404	34919	0
12719	45389	0
349	22056	0
10188	30278	1
6417	23355	1
22422	29709	0
22301	27830	0
32924	45309	0
20479	34280	0
16265	19557	0
2273	19352	0
9086	33360	0
4129	10967	0
21233	29409	0
37924	41330	0
2476	34719	1
2457	37731	1
6746	27090	0
37009	40442	1
2691	42367	0
4592	40071	0
5039	36521	0
1264	22967	0
15083	39086	0
35462	40329	0
6480	36470	0
9995	37888	0
23971	46139	1
1847	28591	1
11887	37197	1
4995	32817	0
1343	30446	0
98	24875	0
1637	37731	1
29053	38724	0
9728	34285	0
1051	21259	0
5022	17979	0
20852	43816	0
844	8220	0
12694	30682	1
14529	19227	0
13915	45394	0
22316	38492	0
966	17045	0
17031	42721	0
5312	42118	0
30351	42796	0
25661	33204	0
15155	31999	0
19498	39993	0
28328	39203	0
104	9259	0
1939	8884	0
2086	39868	0
3989	25988	0
28756	35190	0
27263	38624	0
6739	28733	0
23542	39468	1
19842	29636	0
9619	23711	0
3897	36818	1
22047	28345	0
23013	35575	0
29930	43294	0
13959	16179	0
30863	39272	0
25964	33309	0
43198	46839	0
10580	30230	0
20575	24786	0
3567	46997	0
27266	36035	0
6099	42747	0
23769	37731	1
1833	40577	0
44700	46457	0
65	35207	1
2802	9788	0
26158	36953	0
24952	36409	0
32132	40824	0
20202	32946	0
11993	40343	0
12016	28515	0
6990	35773	0
8141	12357	0
24056	35990	0
20288	30089	0
15032	30666	0
13604	43367	1
15614	46933	0
8556	35014	0
5022	35048	0
29985	46390	0
25432	28067	0
8862	14606	1
2375	36188	0
21790	27074	0
10293	25621	0
12676	30090	1
966	37324	0
2258	16962	0
25195	38013	0
7975	10521	0
13602	46232	0
8732	28571	1
26190	43072	1
36607	44546	0
27663	32180	0
26266	38660	0
4748	46686	0
28877	45275	0
28423	39110	0
36981	42487	0
19914	35146	0
10947	29053	0
14704	18491	0
7184	13832	0
21799	22764	0
19498	37009	1
1580	26874	0
27323	44400	0
22918	47120	0
23158	28700	0
11874	34910	1
4928	18071	0
5320	10001	0
36498	37731	1
29983	44779	0
4751	23189	0
16455	37731	1
23995	34832	0
4059	42788	0
27773	37731	1
7197	23496	0
11667	35651	0
18615	47526	0
6201	8012	0
15083	30667	0
17096	25142	0
17370	39260	0
4219	17801	0
14741	31667	0
17954	47660	0
22135	40876	0
2116	46307	0
1487	17898	0
24381	34795	0
3150	47560	0
9140	19130	0
3735	7126	0
38278	43732	0
2156	32778	0
23940	35556	0
34313	39060	0
14449	19949	0
12366	27566	0
23505	27451	0
28205	35710	0
33132	40876	0
23293	36882	0
10665	22025	0
12962	25479	0
23878	28423	0
10431	16808	0
36333	43598	0
6524	41250	0
11893	37866	0
2086	18026	1
65	5508	1
26158	47434	0
40671	43578	0
34240	46350	0
25373	33943	0
19827	29669	0
15155	39685	0
23980	46249	0
3680	29462	0
7770	17064	1
25971	29617	0
2127	35295	0
29105	41102	0
27333	36321	0
11979	38818	0
28463	35192	0
17723	46139	0
8764	28612	0
2086	33172	1
6828	24866	0
10267	31096	0
8329	9920	0
3517	11251	0
6514	30805	0
11053	27892	1
14935	22483	0
44683	46704	0
22721	44019	0
24395	26306	0
10675	18284	0
4930	19921	0
24837	28058	0
12861	25846	0
1402	8853	0
31564	34421	0
2992	36611	0
3211	16315	0
18401	24413	0
40882	44086	0
5061	8882	0
26747	30290	0
11732	32368	0
10916	45808	0
10517	45470	0
3116	37244	1
4560	10721	0
35448	36762	1
24878	28157	0
41757	45316	0
13018	42609	0
15389	33013	0
1330	43792	0
25872	47734	0
19402	33246	0
9102	12898	0
45491	46456	0
6823	22058	1
25357	35556	1
14393	46509	0
24276	40874	0
6827	12969	0
12239	30806	0
32699	40824	0
4930	12728	0
19592	32243	0
29319	39276	0
29565	38492	0
167	2220	1
6439	43145	0
5597	7345	0
36470	40609	0
31141	40258	0
14849	46297	0
6534	43560	0
28958	47676	0
6471	18353	0
5025	34025	0
1049	13375	0
1889	15003	0
30948	37496	0
21978	36404	0
20640	26852	0
36709	37882	0
2635	9090	0
37375	47250	1
24461	46319	0
33158	37731	1
28556	43367	1
12823	37244	0
16670	37328	0
12751	46621	0
30275	35627	0
15893	24674	0
28595	34775	1
2697	15162	0
22348	36017	0
1317	10690	0
13675	25071	0
3208	11864	0
40120	47715	0
22484	38531	0
16432	28829	0
65	33759	1
10862	21591	0
7152	36762	1
4905	29027	0
34417	40609	0
6417	25938	1
4938	40438	0
16147	21890	0
3583	20071	0
5703	42790	0
8650	23997	0
6050	40358	0
23213	42522	0
14741	35648	0
521	30490	0
1833	29263	0
9468	13621	0
8777	35744	1
5271	41862	0
18921	45673	0
18289	33573	0
4620	43167	0
11296	44520	0
12805	37866	0
19982	23992	0
10755	23830	0
5497	28124	0
26433	35955	0
8853	44783	0
17599	46421	0
13283	36072	0
11986	41456	1
28696	45019	0
24120	32569	0
27967	41735	0
13627	31999	0
14393	24107	0
36705	43788	0
65	29526	1
42281	42652	0
7018	14653	0
4728	32491	0
343	44683	0
16681	39222	0
18430	21768	0
10004	13176	0
9393	45461	0
12721	23864	0
3662	24069	0
12777	23172	0
29818	32602	0
7910	45349	0
13662	26433	0
5697	16471	1
11882	25994	0
518	6972	0
6738	42900	0
12165	13807	0
4927	36431	0
24481	25751	0
12245	27611	0
38804	44966	0
1827	41807	0
5574	5857	0
46718	47551	0
24878	39596	0
9802	24473	0
28018	35895	0
17777	31327	0
6923	26730	0
17414	33766	0
7729	47553	0
42839	46444	0
870	11686	0
24033	35765	0
22249	36470	0
18676	27998	0
13578	35744	1
28859	34045	0
15295	40139	0
41259	42552	0
19227	45226	0
21551	29670	0
31394	33694	0
18367	25115	0
8261	25936	0
23577	31392	0
6972	29150	0
8907	11871	0
22251	44917	0
3221	30101	0
1317	14894	0
46588	47300	0
34957	39892	0
29144	45423	0
46140	46499	0
35744	38839	1
30450	45267	0
17373	44911	0
13307	14714	0
771	10780	0
34473	36859	0
2315	29962	0
17954	21793	0
8122	34910	1
296	34872	0
21456	22883	1
21300	21441	0
15506	43171	0
23136	44226	0
2520	41408	0
